5101010002,MELAYA,51.01.04.2002,MELAYA,5101010
5101010003,CANDIKUSUMA,51.01.04.2007,CANDIKUSUMA,5101010
5101010004,TUWED,51.01.04.2008,TUWED,5101010
5101010005,TUKADAYA,51.01.04.2009,TUKADAYA,5101010
5101010006,MANISTUTU,51.01.04.2010,MANISTUTU,5101010
5101010007,WARNASARI,51.01.04.2006,WARNASARI,5101010
5101010008,NUSA SARI,51.01.04.2005,NUSASARI,5101010
5101010009,EKASARI,51.01.04.2004,EKASARI,5101010
5101010010,BLIMBINGSARI,51.01.04.2003,BELIMBINGSARI,5101010
5101020001,CUPEL,51.01.01.2001,CUPEL,5101020
5101020002,TEGAL BADENG BARAT,51.01.01.2010,TEGAL BADENG BARAT,5101020
5101020003,TEGAL BADENG TIMUR,51.01.01.2009,TEGAL BADENG TIMUR,5101020
5101020004,PENGAMBENGAN,51.01.01.2011,PENGAMBENGAN,5101020
5101020012,LOLOAN BARAT,51.01.01.1014,LOLOAN BARAT,5101020
5101020013,LELATENG,51.01.01.1013,LELATENG,5101020
5101020014,BANJAR TENGAH,51.01.01.1008,BANJAR TENGAH,5101020
5101020015,BALUK,51.01.01.2002,BALUK,5101020
5101020016,BANYUBIRU,51.01.01.2003,BANYU BIRU,5101020
5101020017,KALIAKAH,51.01.01.2004,KALIAKAH,5101020
5101020018,BERANGBANG,51.01.01.2005,BERANGBANG,5101020
5101020019,BALER BALE AGUNG,51.01.01.1006,BALER BALE AGUNG,5101020
5101021001,PERANCAK,51.01.05.2002,PERANCAK,5101021
5101021002,AIR KUNING,51.01.05.2007,AIR KUNING,5101021
5101021003,YEH KUNING,51.01.05.2008,YEHKUNING,5101021
5101021004,BUDENG,51.01.05.2006,BUDENG,5101021
5101021005,SANGKARAGUNG,51.01.05.1009,SANGKARAGUNG,5101021
5101021006,DAUHWARU,51.01.05.1005,DAUHWARU,5101021
5101021007,LOLOAN TIMUR,51.01.05.1003,LOLOAN TIMUR,5101021
5101021008,PENDEM,51.01.05.1001,PENDEM,5101021
5101021009,BATUAGUNG,51.01.05.2004,BATU AGUNG,5101021
5101021010,DANGIN TUKADAYA,51.01.05.2010,DANGIN TUKADAYA,5101021
5101030001,MENDOYO DAUH TUKAD,51.01.02.2001,MENDOYO DAUH TUKAD,5101030
5101030002,MENDOYO DANGIN TUKAD,51.01.02.2003,MENDOYO DANGIN TUKAD,5101030
5101030003,POHSANTEN,51.01.02.2002,POHSANTEN,5101030
5101030004,PERGUNG,51.01.02.2004,PERGUNG,5101030
5101030005,DELOD BERAWAH,51.01.02.2005,DELODBERAWAH,5101030
5101030006,TEGAL CANGKRING,51.01.02.1006,TEGALCANGKRING,5101030
5101030007,PENYARINGAN,51.01.02.2007,PENYARINGAN,5101030
5101030008,YEH EMBANG KAUH,51.01.02.2010,YEHEMBANG KAUH,5101030
5101030009,YEH EMBANG,51.01.02.2008,YEHEMBANG,5101030
5101030010,YEH EMBANG KANGIN,51.01.02.2011,YEHEMBANG KANGIN,5101030
5101030011,YEH SUMBUL,51.01.02.2009,YEH SUMBUL,5101030
5101040001,MEDEWI,51.01.03.2001,MEDEWI,5101040
5101040002,PULUKAN,51.01.03.2002,PULUKAN,5101040
5101040003,PEKUTATAN,51.01.03.2004,PEKUTATAN,5101040
5101040004,PANGYANGAN,51.01.03.2005,PANGYANGAN,5101040
5101040005,GUMBRIH,51.01.03.2006,GUMBRIH,5101040
5101040006,PENGERAGOAN,51.01.03.2008,PENGRAGOAN,5101040
5101040007,ASAHDUREN,51.01.03.2003,ASAHDUREN,5101040
5101040008,MANGGISSARI,51.01.03.2007,MANGGISSARI,5101040
5102010002,ANTAP,51.02.01.2007,ANTAP,5102010
5102010004,BAJERA,51.02.01.2001,BAJERA,5102010
5102010005,BEREMBENG,51.02.01.2004,BEREMBENG,5102010
5102010006,SERAMPINGAN,51.02.01.2006,SARAMPINGAN,5102010
5102010014,SELEMADEG,51.02.01.2005,SELEMADEG,5102010
