5301021006,PATIALA BAWA,53.12.12.2004,PATIALA BAWA,5301021
5301021007,LABOYA BAWA,53.12.12.2006,LAMBOYA BAWAH,5301021
5301021008,WATU KARERE,53.12.12.2007,WATU KARERE,5301021
5301021009,KABU KARUDI,53.12.12.2008,KABU KARUDI,5301021
5301021010,LABOYA DETE,53.12.12.2011,LABOYA DETE,5301021
5301021011,SODANA,53.12.12.2010,SODANA,5301021
5301021012,RAJAKA,53.12.12.2009,RAJAKA,5301021
5301021013,RINGU RARA,53.12.12.2012,RINGU RARA,5301021
5301021014,BODO HULA,53.12.12.2014,BODO HULA,5301021
5301021015,PALA MOKO,53.12.12.2015,PALA MOKO,5301021
5301022001,HOBA WAWI,53.12.11.2004,HOBA WAWI,5301022
5301022002,RUA,53.12.11.2010,RUA,5301022
5301022003,PAHOLA,53.12.11.2006,PAHOLA,5301022
5301022004,WAI HURA,53.12.11.2005,WAIHURA,5301022
5301022005,BALI LOKU,53.12.11.2007,BALI LOKU,5301022
5301022006,HUPU MADA,53.12.11.2002,HUPU MADA,5301022
5301022007,KATIKU LOKU,53.12.11.2001,KATIKU LOKU,5301022
5301022008,TARA MANU,53.12.11.2008,TARA MANU,5301022
5301022009,PRAI BAKUL,53.12.11.2003,PRAIBAKUL,5301022
5301022010,MAMODU,53.12.11.2009,MAMODU,5301022
5301022011,REWA RARA,53.12.11.2011,REWA RARA,5301022
5301022012,ANA WOLU,53.12.11.2013,ANA WOLU,5301022
5301022013,WEI MANGOMA,53.12.11.2012,WEI MANGOMA,5301022
5301022014,PARI RARA,53.12.11.2014,PARI RARA,5301022
5301023001,WETANA,53.12.18.2001,WEE TANA,5301023
5301023002,GAURA,53.12.18.2002,GAURA,5301023
5301023003,PATIALA DETE,53.12.18.2003,PATIALA DETE,5301023
5301023004,HARONA KALA,53.12.18.2004,HARONA KALLA,5301023
5301050001,DEDE KADU,53.12.10.2005,DEDEKADU,5301050
5301050002,WEE KAROU,53.12.10.1007,WEE KAROU,5301050
5301050003,SOBA WAWI,53.12.10.1008,SOBAWAWI,5301050
5301050004,UBU PEDE,53.12.10.2006,UBU PEDE,5301050
5301050005,BERA DOLU,53.12.10.2001,BERA DOLU,5301050
5301050006,DOKA KAKA,53.12.10.2002,DOKA KAKA,5301050
5301050007,TANA RARA,53.12.10.2003,TANA RARA,5301050
5301050008,BALI LEDO,53.12.10.2004,BALI LEDO,5301050
5301050009,LODA PARE,53.12.10.1011,LODA PARE,5301050
5301050010,WEE DABO,53.12.10.1012,WEE DABO,5301050
5301050011,DIRA TANA,53.12.10.1013,DIRA TANA,5301050
5301050012,UBU RAYA,53.12.10.2010,UBU RAYA,5301050
5301050013,TEMA TANA,53.12.10.2009,TEMA TANA,5301050
5301050014,MANOLA,53.12.10.2014,MANOLA,5301050
5301060002,WAILIANG,53.12.15.1001,WAILIANG,5301060
5301060003,MALITI,53.12.15.1009,MALITI,5301060
5301060004,KOMERDA,53.12.15.1002,KOMERDA,5301060
5301060005,KAMPUNG BARU,53.12.15.1003,KAMPUNG BARU,5301060
5301060006,KAMPUNG SAWAH,53.12.15.1004,KAMPUNG SAWAH,5301060
5301060007,KODAKA,53.12.15.2005,KODAKA,5301060
5301060008,LAPALE,53.12.15.2011,LAPALE,5301060
5301060009,TEBARA,53.12.15.2006,TEBARA,5301060
5301060010,KALEMBU KUNI,53.12.15.2007,KALEMBU KUNI,5301060
5301060011,SOBA RADE,53.12.15.2010,SOBA RADE,5301060
5301060012,PADA EWETA,53.12.15.1008,PADA EWETA,5301060
5301060013,MODU WAIMARINGU,53.12.15.2012,MODU WAIMARINGU,5301060
5301060014,PUU MAWO,53.12.15.2013,PUU MAWO,5301060
5301072001,LOKO RY,53.12.04.2001,LOKO RY,5301072
5301072002,LOLO WANO,53.12.04.2002,LOLO WANO,5301072
5301072003,NGADU PADA,53.12.04.2004,NGADU PADA,5301072
5301072004,MALATA,53.12.04.2003,MALATA,5301072
5301072005,LINGU LANGO,53.12.04.2005,LINGU LANGO,5301072
5301072006,MANU KUKU,53.12.04.2011,MANU KUKU,5301072
