1501010002,DUSUN BARU LEMPUR,15.01.01.2013,DUSUN BARU LEMPUR,1501010
1501010003,LEMPUR TENGAH,15.01.01.1004,LEMPUR TENGAH,1501010
1501010004,LEMPUR HILIR,15.01.01.2006,LEMPUR HILIR,1501010
1501010005,PERIKAN TENGAH,15.01.01.2012,PERIKAN TENGAH,1501010
1501010006,SELAMPAUNG,15.01.01.2001,SELAM PAUNG,1501010
1501010007,MASGO,15.01.01.2005,MASGO,1501010
1501010008,AIR MUMU,15.01.01.2002,AIR MUMU,1501010
1501010009,KEBUN BARU,15.01.01.2011,KEBUN BARU,1501010
1501010010,SUNGAI HANGAT,15.01.01.2016,SUNGAIHANGAT,1501010
1501010017,MANJUNTO LEMPUR,15.01.01.2018,MANJUNTO LEMPUR,1501010
1501010018,KEBUN LIMA,15.01.01.2019,KEBUN LIMA,1501010
1501011001,PASAR KERMAN,15.01.20.2001,PASAR KERMAN,1501011
1501011002,LOLO HILIR,15.01.20.2004,LOLO HILIR,1501011
1501011003,LOLO GEDANG,15.01.20.2002,LOLO GEDANG,1501011
1501011004,LOLO KECIL,15.01.20.2003,LOLO KECIL,1501011
1501011005,TALANG KEMUNING,15.01.20.2006,TALANG KEMUNING,1501011
1501011006,TANJUNG SYAM,15.01.20.2005,TANJUNG SYAM,1501011
1501011007,BINTANG MARAK,15.01.20.2012,BINTANG MARAK,1501011
1501011008,PULAU SANGKAR,15.01.20.2011,PULAUSANGKAR,1501011
1501011009,PONDOK,15.01.20.2007,PONDOK,1501011
1501011010,MUAK,15.01.20.2008,MUAK,1501011
1501011011,PULAU PANDAN,15.01.20.2010,PULAUPANDAN,1501011
1501011012,PENGASI LAMA,15.01.20.2009,PENGASI LAMA,1501011
1501011013,KARANG PANDAN,15.01.20.2013,KARANG PANDAN,1501011
1501011014,PENGASI BARU,15.01.20.2014,PENGASI BARU,1501011
1501011015,MUARO LULO,15.01.20.2015,MUARO LULO,1501011
1501020001,MUARA HEMAT,15.01.07.2014,MUARA HEMAT,1501020
1501020002,BATANG MERANGIN,15.01.07.2013,BATANG MERANGIN,1501020
1501020003,PEMATANG LINGKUNG,15.01.07.2008,PEMATANG LINGKUNG,1501020
1501020004,TAMIAI,15.01.07.2007,TAMIAI,1501020
1501020005,PASAR TAMIAI,15.01.07.2009,PASAR TAMIAI,1501020
1501020006,LUBUK PAKU,15.01.07.2006,LUBUK PAKU,1501020
1501020007,SEBERANG MERANGIN,15.01.07.2010,SEBERANG MERANGIN,1501020
1501020009,DUSUN BARU PULAU SANGKAR,15.01.07.2011,BARU PULAU SANGKAR,1501020
1501020010,TARUTUNG,15.01.07.2004,TARUTUNG,1501020
1501030001,TANJUNG BATU,15.01.08.2005,TANJUNGBATU,1501030
