3501010002,SAWAHAN,35.01.01.2002,SAWAHAN,3501010
3501010003,KALAK,35.01.01.2003,KALAK,3501010
3501010004,SENDANG,35.01.01.2004,SENDANG,3501010
3501010005,KLEPU,35.01.01.2005,KLEPU,3501010
3501010006,GEDOMPOL,35.01.01.2006,GEDOMPOL,3501010
3501010007,CEMENG,35.01.01.2007,CEMENG,3501010
3501010008,GENDARAN,35.01.01.2008,GENDARAN,3501010
3501010009,SUKODONO,35.01.01.2009,SUKODONO,3501010
3501010010,SEKAR,35.01.01.2010,SEKAR,3501010
3501010011,DONOROJO,35.01.01.2011,DONOROJO,3501010
3501010012,BELAH,35.01.01.2012,BELAH,3501010
3501020001,BOMO,35.01.03.2001,BOMO,3501020
3501020002,SOOKA,35.01.03.2002,SOOKA,3501020
3501020003,PUNUNG,35.01.03.2003,PUNUNG,3501020
3501020004,MENDOLO KIDUL,35.01.03.2004,MENDOLO KIDUL,3501020
3501020005,MENDOLO LOR,35.01.03.2009,MENDOLO LOR,3501020
3501020006,KENDAL,35.01.03.2006,KENDAL,3501020
3501020007,PITON,35.01.03.2005,PITON,3501020
3501020008,WARENG,35.01.03.2007,WARENG,3501020
3501020009,MANTREN,35.01.03.2008,MANTREN,3501020
3501020010,PLOSO,35.01.03.2010,PLOSO,3501020
3501020011,GONDOSARI,35.01.03.2011,GONDOSARI,3501020
3501020012,TINATAR,35.01.03.2013,TINATAR,3501020
3501020013,KEBONSARI,35.01.03.2012,KEBONSARI,3501020
3501030001,WATU KARUNG,35.01.02.2003,WATUKARUNG,3501030
3501030002,DERSONO,35.01.02.2001,DERSONO,3501030
3501030003,SUGIHWARAS,35.01.02.2002,SUGIHWARAS,3501030
3501030004,JLUBANG,35.01.02.2004,JLUBANG,3501030
3501030005,CANDI,35.01.02.2005,CANDI,3501030
3501030006,POKO,35.01.02.2006,POKO,3501030
3501030007,DADAPAN,35.01.02.2007,DADAPAN,3501030
3501030008,PRINGKUKU,35.01.02.2008,PRINGKUKU,3501030
3501030009,SOBO,35.01.02.2009,SOBO,3501030
3501030010,NGADIREJAN,35.01.02.2010,NGADIREJAN,3501030
3501030011,GLINGGANGAN,35.01.02.2011,GLINGGANGAN,3501030
3501030012,PELEM,35.01.02.2012,PELEM,3501030
3501030013,TAMANASRI,35.01.02.2013,TAMANASRI,3501030
3501040001,SIDOHARJO,35.01.04.1001,SIDOHARJO,3501040
3501040002,PLOSO,35.01.04.1002,PLOSO,3501040
3501040003,KEMBANG,35.01.04.2003,KEMBANG,3501040
3501040004,SUKOHARJO,35.01.04.2004,SUKOHARJO,3501040
