2101010005,SUGIE,21.02.01.2005,SUGIE,2101010
2101010006,KEBAN,21.02.01.2006,KEBAN,2101010
2101010003,MORO,21.02.01.1003,MORO,2101010
2101010007,SELAT MIE,21.02.01.2007,SELAT MIE,2101010
2101010008,TANJUNG PELANDUK,21.02.01.2008,TANJUNG PELANDUK,2101010
2101010009,JANG,21.02.01.2009,JANG,2101010
2101010010,MORO TIMUR,21.02.01.1010,MORO TIMUR,2101010
2101010011,PULAU MORO,21.02.01.2014,PULAUMORO,2101010
2101010012,NIUR PERMAI,21.02.01.2011,NIUR PERMAI,2101010
2101010013,RAWA JAYA,21.02.01.2012,RAWAJAYA,2101010
2101010014,BULUH PATAH,21.02.01.2013,BULUH PATAH,2101010
2101011001,TELAGA TUJUH,21.02.09.2005,TELAGA TUJUH,2101011
2101011002,SANGLAR,21.02.09.2002,SANGLAR,2101011
2101011003,SEMEMBANG,21.02.09.2004,SEMEMBANG,2101011
2101011004,TANJUNG KILANG,21.02.09.2003,TANJUNG KILANG,2101011
2101020001,TANJUNG BATU BARAT,21.02.02.1001,TANJUNGBATU BARAT,2101020
2101020002,TANJUNG BATU KOTA,21.02.02.1002,TANJUNGBATU KOTA,2101020
2101020004,SUNGAI SEBESI,21.02.02.2004,SEBESI,2101020
2101020005,SUNGAI UNGAR,21.02.02.2005,SEI UNGAR,2101020
2101020006,LUBUK,21.02.02.2006,LUBUK,2101020
2101020009,GADING SARI,21.02.02.1009,GADING SARI,2101020
2101021001,SUNGAI UNGAR UTARA,21.02.07.2003,SEI UNGAR UTARA,2101021
2101021005,TANJUNG BERLIAN KOTA,21.02.07.1012,TANJUNGBERLIAN KOTA,2101021
2101021006,TELUK RADANG,21.02.07.2004,TELUK RADANG,2101021
2101021007,TANJUNG BERLIAN BARAT,21.02.07.2013,TANJUNGBERLIAN BARAT,2101021
2101021008,PERAYUN,21.02.07.2010,PERAYUN,2101021
2101022001,SAWANG,21.02.08.1001,SAWANG,2101022
2101022002,SAWANG LAUT,21.02.08.2003,SAWANG LAUT,2101022
2101022003,KUNDUR,21.02.08.2004,KUNDUR,2101022
2101022004,SAWANG SELATAN,21.02.08.2002,SAWANG SELATAN,2101022
2101022005,GEMURUH,21.02.08.2005,GEMURUH,2101022
2101023003,ALAI,21.02.11.1001,ALAI,2101023
2101023007,BATU LIMAU,21.02.11.2002,BATU LIMAU,2101023
2101023008,NGAL,21.02.11.2003,NGAL,2101023
2101023010,SUNGAI BULUH,21.02.11.2004,SUNGAIBULUH,2101023
2101024002,LEBUH,21.02.12.2002,LEBUH,2101024
2101024003,PENARAH,21.02.12.2003,PENARAH,2101024
2101024004,SEBELE,21.02.12.2001,SEBELE,2101024
2101024008,SUNGAI ASAM,21.02.12.2004,SEI ASAM,2101024
2101024009,DEGONG,21.02.12.2006,DEGONG,2101024
2101024010,TEBIAS,21.02.12.2005,TEBIAS,2101024
2101030004,PARIT,21.02.03.2004,PARIT,2101030
2101030005,TULANG,21.02.03.2005,TULANG,2101030
2101030006,TANJUNG BALAI,21.02.03.1001,TANJUNGBALAI,2101030
2101030007,TELUK AIR,21.02.03.1002,TELUKAIR,2101030
2101030008,SUNGAI LAKAM TIMUR,21.02.03.1003,SUNGAILAKAM TIMUR,2101030
2101030009,LUBUK SEMUT,21.02.03.1006,LUBUK SEMUT,2101030
2101030010,SELAT MENDAUN,21.02.03.2009,SELATMENDAUN,2101030
2101030011,TANJUNG BALAI KOTA,21.02.03.1007,TANJUNGBALAI KOTA,2101030
2101030012,SUNGAI LAKAM BARAT,21.02.03.1008,SUNGAILAKAM BARAT,2101030
2101031001,TANJUNG HUTAN,21.02.06.2003,TANJUNG HUTAN,2101031
2101031002,BURU,21.02.06.1001,BURU,2101031
2101031003,LUBUK PUDING,21.02.06.1002,LUBUK PUDING,2101031
2101031004,TANJUNG BATU KECIL,21.02.06.2004,TANJUNG BATU KECIL,2101031
2101032001,MERAL KOTA,21.02.04.1001,MERAL KOTA,2101032
2101032002,BARAN BARAT,21.02.04.1002,BARAN BARAT,2101032
2101032003,SUNGAI RAYA,21.02.04.1003,SEI RAYA,2101032
2101032006,SUNGAI PASIR,21.02.04.1007,SUNGAI PASIR,2101032
2101032007,BARAN TIMUR,21.02.04.1006,BARAN TIMUR,2101032
2101032008,PARIT BENUT,21.02.04.1008,PARIT BENUT,2101032
2101033001,TEBING,21.02.05.1001,TEBING,2101033
2101033002,TELUK UMA,21.02.05.1002,TELUK UMA,2101033
2101033004,KAPLING,21.02.05.1003,KAPLING,2101033
2101033005,PAMAK,21.02.05.1004,PAMAK,2101033
2101033006,HARJOSARI,21.02.05.1008,HARJOSARI,2101033
2101033008,PONGKAR,21.02.05.2007,PONGKAR,2101033
2101034004,PASIR PANJANG,21.02.10.1001,PASIR PANJANG,2101034
2101034005,PANGKE,21.02.10.2003,PANGKE,2101034
2101034007,DARUSALAM,21.02.10.1002,DARUSSALAM,2101034
2101034009,PANGKE BARAT,21.02.10.2004,PANGKE BARAT,2101034
2102040001,PANGKIL,21.01.08.2002,PANGKIL,2102040
2102040002,PENGUJAN,21.01.08.2004,PENGUJAN,2102040
2102040003,PENAGA,21.01.08.2003,PENAGA,2102040
2102040004,TEMBELING,21.01.08.2005,TEMBELING,2102040
2102040005,BINTAN BUYU,21.01.08.2001,BINTAN BUYU,2102040
2102040006,TEMBELING TANJUNG,21.01.08.1006,TEMBELING TANJUNG,2102040
2102050003,LANCANG KUNING,21.01.07.2005,LANCANG KUNING,2102050
2102050004,TANJUNG UBAN SELATAN,21.01.07.1003,TANJUNG UBAN SELATAN,2102050
2102050005,TANJUNG UBAN KOTA,21.01.07.1001,TANJUNG UBAN KOTA,2102050
2102050006,TANJUNG UBAN UTARA,21.01.07.1002,TANJUNG UBAN UTARA,2102050
2102050009,TANJUNG UBAN TIMUR,21.01.07.1011,TANJUNG UBAN TIMUR,2102050
2102051001,SEBONG PEREH,21.01.10.2005,SEBONG PEREH,2102051
2102051002,SEBONG LAGOI,21.01.10.2004,SEBONG LAGOI,2102051
2102051003,EKANG ANCULAI,21.01.10.2002,EKANG ANCULAI,2102051
2102051004,SRI BINTAN,21.01.10.2006,SRI BINTAN,2102051
2102051005,PENGUDANG,21.01.10.2003,PENGUDANG,2102051
2102051006,BERAKIT,21.01.10.2001,BERAKIT,2102051
2102051007,KOTA BARU,21.01.10.1007,KOTA BARU,2102051
2102052001,KUALA SEMPANG,21.01.15.2004,KUALA SEMPANG,2102052
2102052002,BUSUNG,21.01.15.2001,BUSUNG,2102052
2102052003,TELUK SASAH,21.01.15.2002,TELUK SASAH,2102052
2102052004,TELUK LOBAM,21.01.15.1003,TELUK LOBAM,2102052
2102052005,TANJUNG PERMAI,21.01.15.1005,TANJUNG PERMAI,2102052
2102060005,KIJANG KOTA,21.01.06.1008,KIJANG KOTA,2102060
2102060006,SUNGAI ENAM,21.01.06.1011,SUNGAI ENAM,2102060
2102060007,GUNUNG LENGKUAS,21.01.06.1010,GUNUNG LENGKUAS,2102060
2102060008,SUNGAI LEKOP,21.01.06.1009,SUNGAI LEKOP,2102060
2102061001,GUNUNG KIJANG,21.01.04.2001,GUNUNG KIJANG,2102061
2102061003,KAWAL,21.01.04.1005,KAWAL,2102061
2102061004,TELUK BAKAU,21.01.04.2003,TELUK BAKAU,2102061
2102061005,MALANG RAPAT,21.01.04.2002,MALANG RAPAT,2102061
2102062004,DENDUN,21.01.13.2004,DENDUN,2102062
2102062001,MANTANG LAMA,21.01.13.2003,MANTANG LAMA,2102062
2102062002,MANTANG BESAR,21.01.13.2002,MANTANG BESAR,2102062
2102062003,MANTANG BARU,21.01.13.2001,MANTANG BARU,2102062
2102063001,MAPUR,21.01.14.2002,MAPUR,2102063
2102063002,NUMBING,21.01.14.2003,NUMBING,2102063
2102063003,KELONG,21.01.14.2001,KELONG,2102063
2102063004,AIR GLUBI,21.01.14.2004,AIR GELUBI,2102063
2102064001,TOAPAYA UTARA,21.01.12.2002,TOAPAYA UTARA,2102064
2102064002,TOAPAYA,21.01.12.2001,TOAPAYA,2102064
2102064003,TOAPAYA ASRI,21.01.12.1004,TOAPAYA ASRI,2102064
2102064004,TOAPAYA SELATAN,21.01.12.2003,TOAPAYA SELATAN,2102064
2102070001,PULAU PINANG,21.01.09.2006,PULAU PINANG,2102070
2102070002,PULAU MENTEBUNG,21.01.09.2005,PULAU MENTEBUNG,2102070
2102070003,KAMPUNG MELAYU,21.01.09.2004,KAMPUNG MELAYU,2102070
2102070004,KAMPUNG HILIR,21.01.09.2003,KAMPUNG HILIR,2102070
2102070005,TELUK SEKUNI,21.01.09.1001,TELUK SEKUNI,2102070
2102070006,BATU LEPUK,21.01.09.2002,BATU LEPUK,2102070
2102070007,KUKUP,21.01.09.2007,KUKUP,2102070
2102070008,PENGIKIK,21.01.09.2008,PENGIKIK,2102070
2103030001,SEBELAT,21.03.04.2001,SEBELAT,2103030
2103030003,SABANG BARAT,21.03.04.1003,SABANG BARAT,2103030
2103030005,AIR PUTIH,21.03.04.2005,AIR PUTIH,2103030
2103031001,BATU BELANAK,21.03.22.2002,BATU BELANAK,2103031
2103031002,GUNUNG JAMBAT,21.03.22.2003,GUNUNG JAMBAT,2103031
2103031003,AIR KUMPAI,21.03.22.2001,AIR KUMPAI,2103031
2103040008,SEDANAU,21.03.05.1008,SEDANAU,2103040
2103040014,MEKAR JAYA,21.03.05.2007,MEKAR JAYA,2103040
2103040015,BINJAI,21.03.05.2012,BINJAI,2103040
2103040016,PIAN TENGAH,21.03.05.2013,PIANTENGAH,2103040
2103040018,SELAUT,21.03.05.2015,SELAUT,2103040
2103041001,KELARIK BARAT,21.03.08.2003,KELARIK BARAT,2103041
2103041002,KELARIK,21.03.08.2002,KELARIK,2103041
2103041003,KELARIK UTARA,21.03.08.2001,KELARIK UTARA,2103041
2103041004,KELARIK AIR MALI,21.03.08.2004,KELARIK AIR MALI,2103041
2103041005,TELUK BUTON,21.03.08.2005,TELUK BUTON,2103041
2103041006,BELAKANG GUNUNG,21.03.08.2006,BELAKANG GUNUNG,2103041
2103041007,SELUAN BARAT,21.03.08.2007,SELUAN BARAT,2103041
2103041008,GUNUNG DURIAN,21.03.08.2008,GUNUNG DURIAN,2103041
2103042001,AIR PAYANG,21.03.10.2002,AIR PAYANG,2103042
2103042002,TANJUNG PALA,21.03.10.2001,TANJUNG PALA,2103042
2103042003,KADUR,21.03.10.2003,KADUR,2103042
2103043001,SEDEDAP,21.03.11.2003,SEDEDAP,2103043
2103043002,SABANG MAWANG,21.03.11.2001,SABANG MAWANG,2103043
2103043004,TANJUNG BATANG,21.03.11.2004,TANJUNG BATANG,2103043
2103043005,SERANTAS,21.03.11.2005,SERANTAS,2103043
2103043006,SABANG MAWANG BARAT,21.03.11.2006,SABANG MAWANG BARAT,2103043
2103043010,TELUK LABUH,21.03.11.2010,TELUK LABUH,2103043
