6301010002,TANJUNG DEWA,63.01.06.2007,TANJUNG DEWA,6301010
6301010003,KANDANGAN LAMA,63.01.06.2004,KANDANGAN LAMA,6301010
6301010004,BATU TUNGKU,63.01.06.2001,BATU TUNGKU,6301010
6301010005,KURINGKIT,63.01.06.2006,KURINGKIT,6301010
6301010006,BUMI ASIH,63.01.06.2010,BUMI ASIH,6301010
6301010007,BATU MULYA,63.01.06.2009,BATU MULYA,6301010
6301010008,SUKA RAMAH,63.01.06.2008,SUKA RAMAH,6301010
6301010009,PANYIPATAN,63.01.06.2002,PANYIPATAN,6301010
6301010010,KANDANGAN BARU,63.01.06.2003,KANDANGAN BARU,6301010
6301020001,KUALA TAMBANGAN,63.01.01.2003,KUALA TAMBANGAN,6301020
6301020002,TELAGA LANGSAT,63.01.01.2011,TELAGA LANGSAT,6301020
6301020003,TAKISUNG,63.01.01.2004,TAKISUNG,6301020
6301020004,GUNUNG MAKMUR,63.01.01.2005,GUNUNG MAKMUR,6301020
6301020005,SUMBER MAKMUR,63.01.01.2012,SUMBER MAKMUR,6301020
6301020006,BENUA TENGAH,63.01.01.2006,BANUA TENGAH,6301020
6301020007,BENUA LAWAS,63.01.01.2001,BANUA LAWAS,6301020
6301020008,RANGGANG,63.01.01.2007,RANGGANG,6301020
6301020009,BATILAI,63.01.01.2009,BATILAI,6301020
6301020010,RANGGANG DALAM,63.01.01.2010,RANGGANG DALAM,6301020
6301020011,PAGATAN BESAR,63.01.01.2008,PAGATAN BESAR,6301020
6301020012,TABANIO,63.01.01.2002,TABANIO,6301020
6301030001,SUNGAI BAKAU,63.01.04.2001,SUNGAI BAKAU,6301030
6301030002,RADEN,63.01.04.2018,RADEN,6301030
6301030003,MALUKA BAULIN,63.01.04.2002,MALUKA BAULIN,6301030
6301030004,BAWAH LAYUNG,63.01.04.2003,BAWAH LAYUNG,6301030
6301030005,TAMBAK KARYA,63.01.04.2017,TAMBAK KARYA,6301030
6301030006,PADANG LUAS,63.01.04.2007,PADANG LUAS,6301030
6301030007,TAMBAK SARINAH,63.01.04.2004,TAMBAK SARINAH,6301030
6301030008,SARIKANDI,63.01.04.2019,SARIKANDI,6301030
6301030009,HANDIL NEGARA,63.01.04.2006,HANDIL NEGARA,6301030
6301030010,KALI BESAR,63.01.04.2005,KALI BESAR,6301030
6301030013,KURAU,63.01.04.2008,KURAU,6301030
6301031001,PANTAI HARAPAN,63.01.11.2005,PANTAI HARAPAN,6301031
6301031002,SUNGAI RASAU,63.01.11.2004,SUNGAI RASAU,6301031
6301031003,HANDIL MALUKA,63.01.11.2010,HANDIL MALUKA,6301031
6301031004,HANDIL LABUAN AMAS,63.01.11.2011,HANDIL LABUAN AMAS,6301031
6301031005,HANDIL SURUK,63.01.11.2006,HANDIL SURUK,6301031
6301031006,HANDIL GAYAM,63.01.11.2007,HANDIL GAYAM,6301031
6301031007,KURAU UTARA,63.01.11.2002,KURAU UTARA,6301031
6301031008,BUMI HARAPAN,63.01.11.2003,BUMI HARAPAN,6301031
6301031009,HANDIL BABIRIK,63.01.11.2001,HANDIL BABIRIK,6301031
6301031010,HANDIL BIRAYANG BAWAH,63.01.11.2009,HANDIL BIRAYANG BAWAH,6301031
6301031011,HANDIL BIRAYANG ATAS,63.01.11.2008,HANDIL BIRAYANG ATAS,6301031
